idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7,rejected,8
1013,1013,AIO5H68532ALN,AIO5H68532ALN,2,2,2100,2100,"If you have agreed for us to collect routine NHS data, your name will be removed and this will be tracked using your NHS and hospital numbers instead.","If you have agreed for us to collect routine NHS data, your name will be removed and this will be tracked using your NHS and hospital numbers instead.",2019-09-11 16:47:05,2019-09-11 16:47:05,5123,5123,23,23,0,0
1014,1014,AIO5H68532ALN,AIO5H68532ALN,2,2,234,234,You can complete the questionnaire in the hospital and give it to the in-charge or you can take it home with you and return it in the pre-paid envelope.,You can complete the questionnaire in the hospital and give it to the in-charge or you can take it home with you and return it in the pre-paid envelope.,2019-09-11 16:49:25,2019-09-11 16:49:25,5123,5123,23,23,0,0
1015,1015,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,234,234,you can hand your completed questionnaire to nurse or researcher or finish it in home and return it with pre-paid envelope,you can hand your completed questionnaire to nurse or researcher or finish it in home and return it with pre-paid envelope,2019-09-11 16:50:04,2019-09-11 16:50:04,5123,5123,23,23,0,0
1016,1016,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,283,283,Information about the health and care of willing participants in a research study may be provided to inform other research studies in various organisations.,Information about the health and care of willing participants in a research study may be provided to inform other research studies in various organisations.,2019-09-11 16:50:18,2019-09-11 16:50:18,5123,5123,23,23,0,0
1017,1017,AIO5H68532ALN,AIO5H68532ALN,2,2,283,283,"When you agree to take part in a research study, your health and care information may be provided to researchers running other studies not only in this organisation but in other organisations as well.","When you agree to take part in a research study, your health and care information may be provided to researchers running other studies not only in this organisation but in other organisations as well.",2019-09-11 16:51:50,2019-09-11 16:51:50,5123,5123,23,23,0,0
1018,1018,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,283,283,"After taking part in research study,your health and care information will be provided for researchers in same and other organisations for studies.","After taking part in research study,your health and care information will be provided for researchers in same and other organisations for studies.",2019-09-11 16:53:15,2019-09-11 16:53:15,5123,5123,23,23,0,0
1019,1019,A3W2CJSS4ZH93J,A3W2CJSS4ZH93J,2,2,0,0,,,2019-09-12 00:04:07,2019-09-12 00:04:07,5123,5123,23,23,0,0
1020,1020,A3W2CJSS4ZH93J,A3W2CJSS4ZH93J,2,2,2100,2100,"If you have agreed, your NHS data will be tracked using your NHS and hospital numbers. Your name name will be removed.","If you have agreed, your NHS data will be tracked using your NHS and hospital numbers. Your name name will be removed.",2019-09-12 00:06:46,2019-09-12 00:06:46,5123,5123,23,23,0,0
1021,1021,A3W2CJSS4ZH93J,A3W2CJSS4ZH93J,2,2,234,234,"Your questionnaire can be completed and returned to the nurse or researcher, or you can take it home to complete and return in the pre-paid envelope.","Your questionnaire can be completed and returned to the nurse or researcher, or you can take it home to complete and return in the pre-paid envelope.",2019-09-12 00:08:15,2019-09-12 00:08:15,5123,5123,23,23,0,0
1022,1022,A3W2CJSS4ZH93J,A3W2CJSS4ZH93J,2,2,283,283,"When you agree to take part in a research study, your health and care information may be provided to other research studies in this and other organisations.","When you agree to take part in a research study, your health and care information may be provided to other research studies in this and other organisations.",2019-09-12 00:09:18,2019-09-12 00:09:18,5123,5123,23,23,0,0
1023,1023,1,1,2,2,0,0,,,2019-11-17 21:15:51,2019-11-17 21:15:51,419,419,19,19,1,1
1024,1024,1,1,2,2,232,232,1,1,2019-11-17 21:15:59,2019-11-17 21:15:59,419,419,19,19,1,1
1025,1025,1,1,2,2,264,264,2,2,2019-11-17 21:16:07,2019-11-17 21:16:07,123,123,21,21,0,0
1026,1026,1,1,3,3,312,312,3,3,2019-11-17 21:16:15,2019-11-17 21:16:15,419,419,19,19,1,1
1027,1027,1,1,3,3,319,319,4,4,2019-11-17 21:16:20,2019-11-17 21:16:20,419,419,19,19,1,1
1028,1028,1,1,3,3,346,346,5,5,2019-11-17 21:16:25,2019-11-17 21:16:25,419,419,19,19,1,1
1029,1029,1,1,4,4,406,406,7,7,2019-11-17 21:16:55,2019-11-17 21:16:55,419,419,19,19,1,1
1030,1030,1,1,4,4,418,418,8,8,2019-11-17 21:17:02,2019-11-17 21:17:02,419,419,19,19,1,1
1031,1031,1,1,4,4,450,450,9,9,2019-11-17 21:17:09,2019-11-17 21:17:09,419,419,19,19,1,1
1032,1032,1,1,2,2,0,0,,,2019-11-17 21:25:09,2019-11-17 21:25:09,419,419,19,19,1,1
1033,1033,1,1,2,2,232,232,1,1,2019-11-17 21:25:13,2019-11-17 21:25:13,419,419,19,19,1,1
1034,1034,1,1,2,2,264,264,2,2,2019-11-17 21:25:16,2019-11-17 21:25:16,419,419,19,19,1,1
1035,1035,1,1,2,2,2100,2100,3,3,2019-11-17 21:25:20,2019-11-17 21:25:20,419,419,19,19,1,1
1036,1036,1,1,3,3,312,312,4,4,2019-11-17 21:25:24,2019-11-17 21:25:24,419,419,19,19,1,1
1037,1037,1,1,3,3,319,319,5,5,2019-11-17 21:25:28,2019-11-17 21:25:28,419,419,19,19,1,1
1038,1038,1,1,3,3,346,346,6,6,2019-11-17 21:25:32,2019-11-17 21:25:32,419,419,19,19,1,1
1039,1039,1,1,4,4,406,406,7,7,2019-11-17 21:25:37,2019-11-17 21:25:37,419,419,19,19,1,1
1040,1040,1,1,4,4,418,418,8,8,2019-11-17 21:26:06,2019-11-17 21:26:06,419,419,19,19,1,1
1041,1041,1,1,4,4,450,450,9,9,2019-11-17 21:26:12,2019-11-17 21:26:12,419,419,19,19,1,1
1042,1042,A3PX8ILC809788,A3PX8ILC809788,2,2,0,0,,,2019-11-17 21:44:54,2019-11-17 21:44:54,419,419,19,19,0,0
1043,1043,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,2,2,0,0,,,2019-11-17 21:45:42,2019-11-17 21:45:42,419,419,19,19,2,2
1044,1044,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,2,2,232,232,,,2019-11-17 21:46:01,2019-11-17 21:46:01,419,419,19,19,2,2
1045,1045,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,2,2,264,264,,,2019-11-17 21:46:07,2019-11-17 21:46:07,419,419,19,19,2,2
1046,1046,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,2,2,2100,2100,,,2019-11-17 21:46:15,2019-11-17 21:46:15,419,419,19,19,2,2
1047,1047,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,3,3,312,312,,,2019-11-17 21:46:20,2019-11-17 21:46:20,419,419,19,19,2,2
1048,1048,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,3,3,319,319,,,2019-11-17 21:46:25,2019-11-17 21:46:25,419,419,19,19,2,2
1049,1049,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,3,3,346,346,,,2019-11-17 21:46:31,2019-11-17 21:46:31,419,419,19,19,2,2
1050,1050,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,4,4,406,406,,,2019-11-17 21:46:34,2019-11-17 21:46:34,419,419,19,19,2,2
1051,1051,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,4,4,418,418,,,2019-11-17 21:46:38,2019-11-17 21:46:38,419,419,19,19,2,2
1052,1052,A6PRQVQM8YZ4W,A6PRQVQM8YZ4W,4,4,450,450,,,2019-11-17 21:46:44,2019-11-17 21:46:44,419,419,19,19,2,2
1053,1053,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,0,0,,,2019-11-17 21:48:10,2019-11-17 21:48:10,419,419,19,19,0,0
1054,1054,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,232,232,You can tell us if you want to take part in the study after you are up to speed.,You can tell us if you want to take part in the study after you are up to speed.,2019-11-17 21:48:58,2019-11-17 21:48:58,419,419,19,19,0,0
1055,1055,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,264,264,Your data will be used as part of the study.,Your data will be used as part of the study.,2019-11-17 21:49:19,2019-11-17 21:49:19,419,419,19,19,0,0
1056,1056,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2100,2100,Your data will be tracked anonymously using only your NHS number.,Your data will be tracked anonymously using only your NHS number.,2019-11-17 21:49:51,2019-11-17 21:49:51,419,419,19,19,0,0
1057,1057,AXID3RPK6NZT6,AXID3RPK6NZT6,3,3,312,312,There is a care programme for men with prostate cancer.,There is a care programme for men with prostate cancer.,2019-11-17 21:50:17,2019-11-17 21:50:17,419,419,19,19,0,0
1058,1058,A3FU5C1J94D7GB,A3FU5C1J94D7GB,2,2,0,0,,,2019-11-17 21:50:43,2019-11-17 21:50:43,419,419,19,19,0,0
1059,1059,AXID3RPK6NZT6,AXID3RPK6NZT6,3,3,319,319,You do not have to take part in the research and it will not be held against you if you don't.,You do not have to take part in the research and it will not be held against you if you don't.,2019-11-17 21:50:50,2019-11-17 21:50:50,419,419,19,19,0,0
1060,1060,AXID3RPK6NZT6,AXID3RPK6NZT6,3,3,346,346,We will use your answers to figure out the best way to help men with prostate cancer.,We will use your answers to figure out the best way to help men with prostate cancer.,2019-11-17 21:51:16,2019-11-17 21:51:16,419,419,19,19,0,0
1061,1061,A3FU5C1J94D7GB,A3FU5C1J94D7GB,2,2,232,232,You'll be asked if you are happy to take part in the study once you've read the info sheet and asked any questions.,You'll be asked if you are happy to take part in the study once you've read the info sheet and asked any questions.,2019-11-17 21:51:44,2019-11-17 21:51:44,419,419,19,19,0,0
1062,1062,AXID3RPK6NZT6,AXID3RPK6NZT6,4,4,406,406,One of the team will go through everything with you and answer questions.,One of the team will go through everything with you and answer questions.,2019-11-17 21:51:45,2019-11-17 21:51:45,419,419,19,19,0,0
1063,1063,AXID3RPK6NZT6,AXID3RPK6NZT6,4,4,418,418,We want to know how having prostate cancer affects a person.,We want to know how having prostate cancer affects a person.,2019-11-17 21:52:18,2019-11-17 21:52:18,419,419,19,19,0,0
1064,1064,A3FU5C1J94D7GB,A3FU5C1J94D7GB,2,2,264,264,"When you agree to participate in a research study, we will use your data to conduct and analyse the study","When you agree to participate in a research study, we will use your data to conduct and analyse the study",2019-11-17 21:52:41,2019-11-17 21:52:41,419,419,19,19,0,0
1065,1065,AXID3RPK6NZT6,AXID3RPK6NZT6,4,4,450,450,You will be given information on further support that is available should you feel you need it.,You will be given information on further support that is available should you feel you need it.,2019-11-17 21:52:59,2019-11-17 21:52:59,419,419,19,19,0,0
1066,1066,A2KMK30K2TDDNH,A2KMK30K2TDDNH,2,2,0,0,,,2019-11-17 21:53:08,2019-11-17 21:53:08,419,419,19,19,0,0
1067,1067,A3FU5C1J94D7GB,A3FU5C1J94D7GB,2,2,2100,2100,"Routine NHS data will be tracked via your NHS and hospital numbers, but your name removed, if you have agreed to this.","Routine NHS data will be tracked via your NHS and hospital numbers, but your name removed, if you have agreed to this.",2019-11-17 21:53:48,2019-11-17 21:53:48,419,419,19,19,0,0
1068,1068,A2KMK30K2TDDNH,A2KMK30K2TDDNH,2,2,232,232,"After you have read the information which will answer any questions you might have, you will be asked if you want to take part in the study.","After you have read the information which will answer any questions you might have, you will be asked if you want to take part in the study.",2019-11-17 21:54:31,2019-11-17 21:54:31,419,419,19,19,0,0
1069,1069,A3FU5C1J94D7GB,A3FU5C1J94D7GB,3,3,312,312,Advice on managing prostate cancer related issues will be given during a workshop as part of the Care Programme.,Advice on managing prostate cancer related issues will be given during a workshop as part of the Care Programme.,2019-11-17 21:54:36,2019-11-17 21:54:36,419,419,19,19,0,0
1070,1070,A3FU5C1J94D7GB,A3FU5C1J94D7GB,3,3,319,319,Taking part is voluntary and will not affect your medical care if you do not.,Taking part is voluntary and will not affect your medical care if you do not.,2019-11-17 21:55:27,2019-11-17 21:55:27,419,419,19,19,0,0
1071,1071,A2KMK30K2TDDNH,A2KMK30K2TDDNH,2,2,264,264,"When you agree to take part in the study, this means that we will use your data in our research.","When you agree to take part in the study, this means that we will use your data in our research.",2019-11-17 21:56:03,2019-11-17 21:56:03,419,419,19,19,0,0
1072,1072,A3FU5C1J94D7GB,A3FU5C1J94D7GB,3,3,346,346,We're using your views to develop a workshop to help men with prostate cancer.,We're using your views to develop a workshop to help men with prostate cancer.,2019-11-17 21:56:15,2019-11-17 21:56:15,419,419,19,19,0,0
1073,1073,A2KMK30K2TDDNH,A2KMK30K2TDDNH,2,2,2100,2100,"If you agree for us to use your NHS data, this means that we can look at your data using your NHS number however your name will be removed.","If you agree for us to use your NHS data, this means that we can look at your data using your NHS number however your name will be removed.",2019-11-17 21:57:08,2019-11-17 21:57:08,419,419,19,19,0,0
1074,1074,A3FU5C1J94D7GB,A3FU5C1J94D7GB,4,4,406,406,Someone will guide you through the information sheet and answer your questions.,Someone will guide you through the information sheet and answer your questions.,2019-11-17 21:57:11,2019-11-17 21:57:11,419,419,19,19,0,0
1075,1075,A3FU5C1J94D7GB,A3FU5C1J94D7GB,4,4,418,418,Our research is investigating how diagnosis and treatment of prostate cancer affect a person's health and well-being.,Our research is investigating how diagnosis and treatment of prostate cancer affect a person's health and well-being.,2019-11-17 21:58:04,2019-11-17 21:58:04,419,419,19,19,0,0
1076,1076,A2KMK30K2TDDNH,A2KMK30K2TDDNH,3,3,312,312,The Care Programme also includes a workshop for men with prostate cancer to help support them with their health problems.,The Care Programme also includes a workshop for men with prostate cancer to help support them with their health problems.,2019-11-17 21:58:26,2019-11-17 21:58:26,419,419,19,19,0,0
1077,1077,A3FU5C1J94D7GB,A3FU5C1J94D7GB,4,4,450,450,We can guide you to further support if you find anything difficult,We can guide you to further support if you find anything difficult,2019-11-17 21:58:26,2019-11-17 21:58:26,419,419,19,19,0,0
1078,1078,A2KMK30K2TDDNH,A2KMK30K2TDDNH,3,3,319,319,Taking part in this study is your choice and the medical care you receive will not be affected if you choose to take part or not.,Taking part in this study is your choice and the medical care you receive will not be affected if you choose to take part or not.,2019-11-17 21:59:41,2019-11-17 21:59:41,419,419,19,19,0,0
1079,1079,A2KMK30K2TDDNH,A2KMK30K2TDDNH,3,3,346,346,This reason this research study is being done is to help create a workshop for men with prostate cancer and your answers will help us to do this.,This reason this research study is being done is to help create a workshop for men with prostate cancer and your answers will help us to do this.,2019-11-17 22:00:39,2019-11-17 22:00:39,419,419,19,19,0,0
1080,1080,A2KMK30K2TDDNH,A2KMK30K2TDDNH,4,4,406,406,The nurse or member of your medical team will help you with the information sheet and answer any questions you might have.,The nurse or member of your medical team will help you with the information sheet and answer any questions you might have.,2019-11-17 22:01:33,2019-11-17 22:01:33,419,419,19,19,0,0
1081,1081,A2KMK30K2TDDNH,A2KMK30K2TDDNH,4,4,418,418,We would like to know how having prostate cancer and the treatment people receive affects a person's health overall.,We would like to know how having prostate cancer and the treatment people receive affects a person's health overall.,2019-11-17 22:02:24,2019-11-17 22:02:24,419,419,19,19,0,0
1082,1082,A2KMK30K2TDDNH,A2KMK30K2TDDNH,4,4,450,450,If you are having difficulties with anything let us know and we can give you details of where you can get help.,If you are having difficulties with anything let us know and we can give you details of where you can get help.,2019-11-17 22:03:08,2019-11-17 22:03:08,419,419,19,19,0,0
1083,1083,A26FOB7B8AG3MI,A26FOB7B8AG3MI,2,2,0,0,,,2019-11-17 22:27:49,2019-11-17 22:27:49,419,419,19,19,0,0
1084,1084,A26FOB7B8AG3MI,A26FOB7B8AG3MI,2,2,232,232,"After answering the questions and reading the information sheet, you need to confirm whether you are happy to be part of study","After answering the questions and reading the information sheet, you need to confirm whether you are happy to be part of study",2019-11-17 22:33:03,2019-11-17 22:33:03,419,419,19,19,0,0
