idRevision,0,RID,1,idReviser,2,idLeaflet,3,idSentence,4,crwRevision,5,dateT,6,g,7,flag,8
720,720,994,994,AULSRNSXS3N1V,AULSRNSXS3N1V,2,2,2100,2100,"If you agreed for us to collect routing data, this will be anonymized and tracked through the system.","If you agreed for us to collect routing data, this will be anonymized and tracked through the system.","2019-09-11 15:46:28","2019-09-11 15:46:28",23,23,5123,5123
721,721,995,995,AUZUHON52J10U,AUZUHON52J10U,2,2,234,234,"You can either take the questionnaire home to complete and return in the pre-paid envelope, or you can complete it during your hospital visit and hand to a nurse or researcher.","You can either take the questionnaire home to complete and return in the pre-paid envelope, or you can complete it during your hospital visit and hand to a nurse or researcher.","2019-09-11 15:46:44","2019-09-11 15:46:44",23,23,5123,5123
722,722,996,996,AULSRNSXS3N1V,AULSRNSXS3N1V,2,2,234,234,"You can hand the completed questionnaire to a member of staff or take it home to complete.","You can hand the completed questionnaire to a member of staff or take it home to complete.","2019-09-11 15:46:51","2019-09-11 15:46:51",23,23,5123,5123
723,723,997,997,AULSRNSXS3N1V,AULSRNSXS3N1V,2,2,283,283,"When you take part in the study, your information may be shared with similar studies taking place","When you take part in the study, your information may be shared with similar studies taking place","2019-09-11 15:47:22","2019-09-11 15:47:22",23,23,5123,5123
724,724,998,998,AUZUHON52J10U,AUZUHON52J10U,2,2,283,283,"The data about your health and care which you have agreed that we can collect, may also be provided to researchers on other research projects, in this or other organisations. ","The data about your health and care which you have agreed that we can collect, may also be provided to researchers on other research projects, in this or other organisations. ","2019-09-11 15:48:43","2019-09-11 15:48:43",23,23,5123,5123
725,725,1005,1005,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,2100,2100,"Should you agree to us collecting routine NHS data, it will be tracked via NHS and hospital numbers. Your name will be removed.","Should you agree to us collecting routine NHS data, it will be tracked via NHS and hospital numbers. Your name will be removed.","2019-09-11 16:38:40","2019-09-11 16:38:40",23,23,5123,5123
726,726,1007,1007,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,234,234,"The questionnaire can be completed at the hospital, with you handing it to the nurse or researcher, or at home with it returned in the prepaid envelope.","The questionnaire can be completed at the hospital, with you handing it to the nurse or researcher, or at home with it returned in the prepaid envelope.","2019-09-11 16:43:21","2019-09-11 16:43:21",23,23,5123,5123
727,727,1008,1008,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,2100,2100,"If you agreed for us to collect routine NHS data, we will track this using your NHS and hospital numbers, your name will be removed.","If you agreed for us to collect routine NHS data, we will track this using your NHS and hospital numbers, your name will be removed.","2019-09-11 16:44:00","2019-09-11 16:44:00",23,23,5123,5123
728,728,1010,1010,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,234,234,"You can either complete the questionnaire during your hospital visit and hand it in to a nurse or researcher, or you can complete it at home and send it back in the pre-paid envelope.","You can either complete the questionnaire during your hospital visit and hand it in to a nurse or researcher, or you can complete it at home and send it back in the pre-paid envelope.","2019-09-11 16:44:57","2019-09-11 16:44:57",23,23,5123,5123
729,729,1011,1011,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,2100,2100,"If you agree for us to collect routine NHS data,we will track your hospital numbers and NHS without revealing your name.","If you agree for us to collect routine NHS data,we will track your hospital numbers and NHS without revealing your name.","2019-09-11 16:44:59","2019-09-11 16:44:59",23,23,5123,5123
730,730,1012,1012,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,283,283,"Agreeing to take part in the research study means your health and care information may be provided to researchers in this or other organisations.","Agreeing to take part in the research study means your health and care information may be provided to researchers in this or other organisations.","2019-09-11 16:45:44","2019-09-11 16:45:44",23,23,5123,5123
731,731,1013,1013,AIO5H68532ALN,AIO5H68532ALN,2,2,2100,2100,"If you have agreed for us to collect routine NHS data, your name will be removed and this will be tracked using your NHS and hospital numbers instead.","If you have agreed for us to collect routine NHS data, your name will be removed and this will be tracked using your NHS and hospital numbers instead.","2019-09-11 16:47:05","2019-09-11 16:47:05",23,23,5123,5123
732,732,1014,1014,AIO5H68532ALN,AIO5H68532ALN,2,2,234,234,"You can complete the questionnaire in the hospital and give it to the in-charge or you can take it home with you and return it in the pre-paid envelope.","You can complete the questionnaire in the hospital and give it to the in-charge or you can take it home with you and return it in the pre-paid envelope.","2019-09-11 16:49:25","2019-09-11 16:49:25",23,23,5123,5123
733,733,1015,1015,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,234,234,"you can hand your completed questionnaire to nurse or researcher or finish it in home and return it with pre-paid envelope","you can hand your completed questionnaire to nurse or researcher or finish it in home and return it with pre-paid envelope","2019-09-11 16:50:04","2019-09-11 16:50:04",23,23,5123,5123
734,734,1016,1016,A25RJ54AHZGDOO,A25RJ54AHZGDOO,2,2,283,283,"Information about the health and care of willing participants in a research study may be provided to inform other research studies in various organisations.","Information about the health and care of willing participants in a research study may be provided to inform other research studies in various organisations.","2019-09-11 16:50:18","2019-09-11 16:50:18",23,23,5123,5123
735,735,1017,1017,AIO5H68532ALN,AIO5H68532ALN,2,2,283,283,"When you agree to take part in a research study, your health and care information may be provided to researchers running other studies not only in this organisation but in other organisations as well.","When you agree to take part in a research study, your health and care information may be provided to researchers running other studies not only in this organisation but in other organisations as well.","2019-09-11 16:51:50","2019-09-11 16:51:50",23,23,5123,5123
736,736,1018,1018,A3EXLMBNWA3VO7,A3EXLMBNWA3VO7,2,2,283,283,"After taking part in research study,your health and care information will be provided for researchers in same and other organisations for studies.","After taking part in research study,your health and care information will be provided for researchers in same and other organisations for studies.","2019-09-11 16:53:15","2019-09-11 16:53:15",23,23,5123,5123
737,737,1020,1020,A3W2CJSS4ZH93J,A3W2CJSS4ZH93J,2,2,2100,2100,"If you have agreed, your NHS data will be tracked using your NHS and hospital numbers. Your name name will be removed.","If you have agreed, your NHS data will be tracked using your NHS and hospital numbers. Your name name will be removed.","2019-09-12 00:06:46","2019-09-12 00:06:46",23,23,5123,5123
738,738,1021,1021,A3W2CJSS4ZH93J,A3W2CJSS4ZH93J,2,2,234,234,"Your questionnaire can be completed and returned to the nurse or researcher, or you can take it home to complete and return in the pre-paid envelope.","Your questionnaire can be completed and returned to the nurse or researcher, or you can take it home to complete and return in the pre-paid envelope.","2019-09-12 00:08:15","2019-09-12 00:08:15",23,23,5123,5123
739,739,1022,1022,A3W2CJSS4ZH93J,A3W2CJSS4ZH93J,2,2,283,283,"When you agree to take part in a research study, your health and care information may be provided to other research studies in this and other organisations.","When you agree to take part in a research study, your health and care information may be provided to other research studies in this and other organisations.","2019-09-12 00:09:18","2019-09-12 00:09:18",23,23,5123,5123
740,740,1054,1054,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,232,232,"You can tell us if you want to take part in the study after you are up to speed.","You can tell us if you want to take part in the study after you are up to speed.","2019-11-17 21:48:58","2019-11-17 21:48:58",19,19,419,419
741,741,1055,1055,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,264,264,"Your data will be used as part of the study.","Your data will be used as part of the study.","2019-11-17 21:49:19","2019-11-17 21:49:19",19,19,419,419
742,742,1056,1056,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2100,2100,"Your data will be tracked anonymously using only your NHS number.","Your data will be tracked anonymously using only your NHS number.","2019-11-17 21:49:51","2019-11-17 21:49:51",19,19,419,419
743,743,1057,1057,AXID3RPK6NZT6,AXID3RPK6NZT6,3,3,312,312,"There is a care programme for men with prostate cancer.","There is a care programme for men with prostate cancer.","2019-11-17 21:50:17","2019-11-17 21:50:17",19,19,419,419
744,744,1059,1059,AXID3RPK6NZT6,AXID3RPK6NZT6,3,3,319,319,"You do not have to take part in the research and it will not be held against you if you don't.","You do not have to take part in the research and it will not be held against you if you don't.","2019-11-17 21:50:50","2019-11-17 21:50:50",19,19,419,419
745,745,1060,1060,AXID3RPK6NZT6,AXID3RPK6NZT6,3,3,346,346,"We will use your answers to figure out the best way to help men with prostate cancer.","We will use your answers to figure out the best way to help men with prostate cancer.","2019-11-17 21:51:16","2019-11-17 21:51:16",19,19,419,419
746,746,1061,1061,A3FU5C1J94D7GB,A3FU5C1J94D7GB,2,2,232,232,"You'll be asked if you are happy to take part in the study once you've read the info sheet and asked any questions.","You'll be asked if you are happy to take part in the study once you've read the info sheet and asked any questions.","2019-11-17 21:51:44","2019-11-17 21:51:44",19,19,419,419
747,747,1062,1062,AXID3RPK6NZT6,AXID3RPK6NZT6,4,4,406,406,"One of the team will go through everything with you and answer questions.","One of the team will go through everything with you and answer questions.","2019-11-17 21:51:45","2019-11-17 21:51:45",19,19,419,419
