idCrwRevision,0,idReviser,1,idLeaflet,2,idSentence,3,crwRevision,4,dateT,5,flag,6,idGroup,7
862,862,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,2112,2112,"Your GP will be informed of your involvement and we will double check your details with your them before following up with a questionnaire.","Your GP will be informed of your involvement and we will double check your details with your them before following up with a questionnaire.","2019-09-10 14:43:07","2019-09-10 14:43:07",312,312,22,22
863,863,": COPIEDA1M3PJ9FTV66",": COPIEDA1M3PJ9FTV66",2,2,0,0,,,"2019-09-10 14:48:31","2019-09-10 14:48:31",3123,3123,23,23
864,864,": COPIEDA1M3PJ9FTV66",": COPIEDA1M3PJ9FTV66",2,2,2100,2100,"Your NHS data will be tracked using your NHS and hospital numbers but name will be removed (Subject to your agreement to collect data)","Your NHS data will be tracked using your NHS and hospital numbers but name will be removed (Subject to your agreement to collect data)","2019-09-10 14:52:54","2019-09-10 14:52:54",3123,3123,23,23
865,865,A1M3PJ9FTV66QG,A1M3PJ9FTV66QG,2,2,234,234,"Either complete and hand in the questionnaire during your visit or return it in the pre paid envelope.","Either complete and hand in the questionnaire during your visit or return it in the pre paid envelope.","2019-09-10 14:56:06","2019-09-10 14:56:06",3123,3123,23,23
866,866,A1M3PJ9FTV66QG,A1M3PJ9FTV66QG,2,2,283,283,"When participating in a research study your healthcare data may be shared with other researchers or research organisations.","When participating in a research study your healthcare data may be shared with other researchers or research organisations.","2019-09-10 14:57:21","2019-09-10 14:57:21",3123,3123,23,23
867,867,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,0,0,,,"2019-09-10 15:21:09","2019-09-10 15:21:09",3123,3123,23,23
868,868,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,2100,2100,"We will remove your name from any data we collect","We will remove your name from any data we collect","2019-09-10 15:21:51","2019-09-10 15:21:51",3123,3123,23,23
869,869,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,234,234,"You can either complete the questionnaire here or at home - then return in it in a pre-paid envelope.","You can either complete the questionnaire here or at home - then return in it in a pre-paid envelope.","2019-09-10 15:23:53","2019-09-10 15:23:53",3123,3123,23,23
870,870,A300NSYGWVGOMM,A300NSYGWVGOMM,2,2,283,283,"Once you agree to take part we may share your data with other organisations or use it in other studies we are running.","Once you agree to take part we may share your data with other organisations or use it in other studies we are running.","2019-09-10 15:25:24","2019-09-10 15:25:24",3123,3123,23,23
871,871,A18JD2MXWESMG7,A18JD2MXWESMG7,2,2,0,0,,,"2019-09-10 16:43:25","2019-09-10 16:43:25",312,312,22,22
872,872,A3P9XRM0IA5AOL,A3P9XRM0IA5AOL,2,2,0,0,,,"2019-09-10 21:51:29","2019-09-10 21:51:29",312,312,22,22
873,873,A3P9XRM0IA5AOL,A3P9XRM0IA5AOL,2,2,227,227,"Medical and hospital records can be used in studies but questionaires provide important information from your point of view.","Medical and hospital records can be used in studies but questionaires provide important information from your point of view.","2019-09-10 21:55:22","2019-09-10 21:55:22",312,312,22,22
874,874,A3P9XRM0IA5AOL,A3P9XRM0IA5AOL,2,2,232,232,"After reading the information sheet and any queries answered you will be asked if you wish to take part in the study.","After reading the information sheet and any queries answered you will be asked if you wish to take part in the study.","2019-09-10 21:57:25","2019-09-10 21:57:25",312,312,22,22
875,875,A3P9XRM0IA5AOL,A3P9XRM0IA5AOL,2,2,2112,2112,"Your Gp will be notified you are participating in the study and also when follow up question are sent out in case any of your personal details have changed","Your Gp will be notified you are participating in the study and also when follow up question are sent out in case any of your personal details have changed","2019-09-10 22:00:06","2019-09-10 22:00:06",312,312,22,22
876,876,A2DSIBZFKLEAGC,A2DSIBZFKLEAGC,2,2,0,0,,,"2019-09-10 23:16:14","2019-09-10 23:16:14",321,321,22,22
877,877,A2DSIBZFKLEAGC,A2DSIBZFKLEAGC,2,2,227,227,"We will be getting answers from your perspective through your responses with questionnaires as an alternative to getting them from your hospital records.","We will be getting answers from your perspective through your responses with questionnaires as an alternative to getting them from your hospital records.","2019-09-10 23:17:29","2019-09-10 23:17:29",321,321,22,22
878,878,A2DSIBZFKLEAGC,A2DSIBZFKLEAGC,2,2,2112,2112,"Before you take part in this study, we will mail you your follow up questionnaire and then contact your GP if there are any changed details.","Before you take part in this study, we will mail you your follow up questionnaire and then contact your GP if there are any changed details.","2019-09-10 23:19:31","2019-09-10 23:19:31",321,321,22,22
879,879,A2DSIBZFKLEAGC,A2DSIBZFKLEAGC,2,2,232,232,"Once you have gone through all the information. We will ask you if you're still willing to go ahead with the trial.","Once you have gone through all the information. We will ask you if you're still willing to go ahead with the trial.","2019-09-10 23:20:15","2019-09-10 23:20:15",321,321,22,22
880,880,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,0,0,,,"2019-09-10 23:24:52","2019-09-10 23:24:52",4123,4123,23,23
881,881,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,2100,2100,"We will collect routine NHS data tracked from your NHS and hospital number if you agree, your name will be removed.","We will collect routine NHS data tracked from your NHS and hospital number if you agree, your name will be removed.","2019-09-10 23:26:18","2019-09-10 23:26:18",4123,4123,23,23
882,882,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,234,234,"You can either complete the questionnaire at home or complete it during your visit and hand it in to a nurse or researcher.","You can either complete the questionnaire at home or complete it during your visit and hand it in to a nurse or researcher.","2019-09-10 23:27:12","2019-09-10 23:27:12",4123,4123,23,23
883,883,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,283,283,"When agreeing to take part, your health and care information may be provided to researchers running other studies in this or other organisations.","When agreeing to take part, your health and care information may be provided to researchers running other studies in this or other organisations.","2019-09-10 23:28:25","2019-09-10 23:28:25",4123,4123,23,23
884,884,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,0,0,,,"2019-09-10 23:33:28","2019-09-10 23:33:28",321,321,22,22
885,885,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,227,227,"We believe it is important to find out about your health and well-being from your perspective through a questionnaire rather than what other studies do through medical and hospital records.","We believe it is important to find out about your health and well-being from your perspective through a questionnaire rather than what other studies do through medical and hospital records.","2019-09-10 23:34:51","2019-09-10 23:34:51",321,321,22,22
886,886,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,2112,2112,"We will inform your GP to let them know you are taking part in this trial, we may contact them before you receive the follow up questionnaire incase your details have changed.","We will inform your GP to let them know you are taking part in this trial, we may contact them before you receive the follow up questionnaire incase your details have changed.","2019-09-10 23:36:17","2019-09-10 23:36:17",321,321,22,22
887,887,AYANXOKRFW1ZD,AYANXOKRFW1ZD,2,2,232,232,"After reading all the information from the sheet and having all your questions answered, you will be asked if you wish to take part in the study.","After reading all the information from the sheet and having all your questions answered, you will be asked if you wish to take part in the study.","2019-09-10 23:37:23","2019-09-10 23:37:23",321,321,22,22
888,888,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,0,0,,,"2019-09-11 00:09:28","2019-09-11 00:09:28",321,321,22,22
889,889,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,227,227,"Whilst records are useful, we find your opinions equally important.","Whilst records are useful, we find your opinions equally important.","2019-09-11 00:10:07","2019-09-11 00:10:07",321,321,22,22
890,890,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2112,2112,"Before we send the next form we will check your details have not changed.","Before we send the next form we will check your details have not changed.","2019-09-11 00:10:30","2019-09-11 00:10:30",321,321,22,22
891,891,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,232,232,"Once you are happy, only then will we proceed with the study.","Once you are happy, only then will we proceed with the study.","2019-09-11 00:10:58","2019-09-11 00:10:58",321,321,22,22
892,892,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,0,0,,,"2019-09-11 00:13:40","2019-09-11 00:13:40",4123,4123,23,23
893,893,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,2100,2100,"Your name will not be associated with any data we use about you.","Your name will not be associated with any data we use about you.","2019-09-11 00:14:04","2019-09-11 00:14:04",4123,4123,23,23
894,894,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,234,234,"You can fill in the form here, or at home.","You can fill in the form here, or at home.","2019-09-11 00:14:19","2019-09-11 00:14:19",4123,4123,23,23
895,895,AXID3RPK6NZT6,AXID3RPK6NZT6,2,2,283,283,"Your data will be used along side other studies.","Your data will be used along side other studies.","2019-09-11 00:14:50","2019-09-11 00:14:50",4123,4123,23,23
896,896,A2LKRY3AYXG5US,A2LKRY3AYXG5US,2,2,0,0,,,"2019-09-11 00:17:15","2019-09-11 00:17:15",321,321,22,22
897,897,A2LKRY3AYXG5US,A2LKRY3AYXG5US,2,2,227,227,"Studies help to collect data from people about their medical history. We believe its better to gather your information from from you through a questionaire","Studies help to collect data from people about their medical history. We believe its better to gather your information from from you through a questionaire","2019-09-11 00:19:33","2019-09-11 00:19:33",321,321,22,22
898,898,A2LKRY3AYXG5US,A2LKRY3AYXG5US,2,2,2112,2112,"Your GP will be informed of your participation in this study. we will check to make sure your details ahven't changed.","Your GP will be informed of your participation in this study. we will check to make sure your details ahven't changed.","2019-09-11 00:20:51","2019-09-11 00:20:51",321,321,22,22
899,899,A2LKRY3AYXG5US,A2LKRY3AYXG5US,2,2,232,232,"Once the questionaire is discussed with you we will ask if you are happy to take part.","Once the questionaire is discussed with you we will ask if you are happy to take part.","2019-09-11 00:21:55","2019-09-11 00:21:55",321,321,22,22
900,900,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,0,0,,,"2019-09-11 00:35:23","2019-09-11 00:35:23",321,321,22,22
901,901,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,227,227,"Alternative sources collect information about patients and their medical and hospital records. However, we think it is important to get information from your perspective about your health and well-being.","Alternative sources collect information about patients and their medical and hospital records. However, we think it is important to get information from your perspective about your health and well-being.","2019-09-11 00:37:05","2019-09-11 00:37:05",321,321,22,22
902,902,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,0,0,,,"2019-09-11 00:37:43","2019-09-11 00:37:43",321,321,22,22
903,903,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,227,227,,,"2019-09-11 00:38:14","2019-09-11 00:38:14",321,321,22,22
904,904,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,2112,2112,,,"2019-09-11 00:38:28","2019-09-11 00:38:28",321,321,22,22
905,905,A1XISC88FAUDHZ,A1XISC88FAUDHZ,2,2,232,232,,,"2019-09-11 00:38:37","2019-09-11 00:38:37",321,321,22,22
906,906,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,2112,2112,"We will tell your GP that you are participating in this questionnaire and we may contact your GP before mailing out the follow-up questionnaire in the case that you have moved or your details have changed.
","We will tell your GP that you are participating in this questionnaire and we may contact your GP before mailing out the follow-up questionnaire in the case that you have moved or your details have changed.
","2019-09-11 00:38:37","2019-09-11 00:38:37",321,321,22,22
907,907,A2RQ6GQJ14PVAN,A2RQ6GQJ14PVAN,2,2,232,232,"After looking over the information sheet and have had your questions about it answered you will be asked if you're willing to participate in the study","After looking over the information sheet and have had your questions about it answered you will be asked if you're willing to participate in the study","2019-09-11 00:39:48","2019-09-11 00:39:48",321,321,22,22
