Id,Reviser,Leaflet,Sentence,Revised Sentence,Submission Time,Group,Flag
1105,A18UALFVQ3CQIX,2,264,"This means that when you agree to take part in a research study, your data will be used by us for conducting and analysing the research study.",2019-11-17 23:13:22,19,419
1106,A18UALFVQ3CQIX,2,2100,If you have permitted us to collect regular NHS data this will be followed using your NHS and hospital numbers without showing your name.,2019-11-17 23:16:10,19,419
1107,A18UALFVQ3CQIX,3,312,One of the Care Programme is a workshop for men having prostate cancer. It will help them to handle their prostate cancer-related issues.,2019-11-17 23:18:03,19,419
1108,A18UALFVQ3CQIX,3,319,"No, being a part of the research is not compulsory and your medical care will not be affected if you don't take part.",2019-11-17 23:19:33,19,419
1109,A18UALFVQ3CQIX,3,346,The research's purpose is to establish a workshop suitable for men with prostate cancer and your opinion will be used to do this.,2019-11-17 23:20:56,19,419
1110,A18UALFVQ3CQIX,4,406,Your clinical team's research nurse or member will read your information sheer with you and answer your questions.,2019-11-17 23:22:06,19,419
1111,A18UALFVQ3CQIX,4,418,Our interests are in how prostate cancer's diagnosis and its treatment affect the health and well-being of a person.,2019-11-17 23:23:30,19,419
1112,A18UALFVQ3CQIX,4,450,"If you find any difficulties in your experience, we can provide you with details for more support.",2019-11-17 23:24:22,19,419
1128,A1RS7VDO8Y1S07,2,264,"When you agree to take part in research study, We will use the data to conduct and analyse it. ",2019-11-18 07:46:56,21,419
1129,A1RS7VDO8Y1S07,2,2100,"If you agree, NHS data will be tracked using NHS and hospital numbers. But name will be removed.",2019-11-18 07:55:08,21,419
1130,A1RS7VDO8Y1S07,3,312,"Part of the Care Programme will be a workshop for prostate cancer patients, which will be very useful for them to manage.",2019-11-18 07:58:15,21,419
1133,A1RS7VDO8Y1S07,3,319,Taking part in this research is voluntary.But it will not be affected if you decide not to take part of it.,2019-11-18 08:02:38,21,419
1134,A1RS7VDO8Y1S07,3,346,The main purpose is to develop a workshop for men with prostate cancer and this will help to do this.,2019-11-18 08:04:27,21,419
1135,A1RS7VDO8Y1S07,4,406,Either research nurse or member of your clinical team will go through the information sheet and they will answers your question.,2019-11-18 08:08:34,21,419
1136,A1RS7VDO8Y1S07,4,418,We are interested in how the prostate cancer has been diagnosed and treated and its affects on person's health.,2019-11-18 08:14:53,21,419
1137,A1RS7VDO8Y1S07,4,450,"If you are finding any difficulty in experience, we can provide you a more support with details.",2019-11-18 08:19:29,21,419
1139,A1RS7VDO8Y1S07,2,232,after you have read the information sheet and if the questions were answered then you will be asked whether you are happy to take part in the study,2019-11-18 08:40:18,21,419
1140,A25RJ54AHZGDOO,2,232,"Having read the information sheet and had any questions answered, you will be asked if you wish to proceed in the study.",2019-11-18 08:44:52,19,419
1142,A25RJ54AHZGDOO,2,264,"That is, when you agree to participate in a research study, we'll use your data in ways required to run and analyse the study.",2019-11-18 08:53:59,19,419
1143,A3EIM0G0H9D23X,2,264,"To allow us to conduct our research study, your data will be used, and analysed once you agree to take part.",2019-11-18 08:58:57,21,419
1144,A25RJ54AHZGDOO,2,2100,If you've agreed we can use NHS data it will be tracked using your NHS and hospital numbers. Your name will be removed.,2019-11-18 09:00:24,19,419
1145,A3EIM0G0H9D23X,2,2100,"If you agree to its collection, your routine NHS data will be tracked, and identified only by NHS and hospital numbers, not by your name.",2019-11-18 09:04:30,21,419
1146,A25RJ54AHZGDOO,3,312,The Care Programme will have a workshop for men with prostate cancer. This will help them better manage any disease related issues.,2019-11-18 09:04:51,19,419
1147,A3EIM0G0H9D23X,3,312,Men with prostate cancer will learn to better manage any cancer related issues as part of the Care Programme workshop.,2019-11-18 09:06:32,21,419
1148,A3EIM0G0H9D23X,3,319,Your medical care will only be affected if you volunteer to take part in this research.,2019-11-18 09:08:00,21,419
1149,A3EIM0G0H9D23X,3,346,Your views will help our research in developing a workshop to better help men with prostate cancer.,2019-11-18 09:09:29,21,419
1150,A25RJ54AHZGDOO,3,319,"No, taking part is voluntary and your medical care is unaffected by your decision in this matter.",2019-11-18 09:09:58,19,419
1151,A3EIM0G0H9D23X,4,406,"Your questions will be answered by a research nurse, or member of your clinical team, using the information sheet.",2019-11-18 09:11:19,21,419
1152,A25RJ54AHZGDOO,3,346,Your views will be used in the research to help develop a workshop specifically for men with prostate cancer.,2019-11-18 09:14:12,19,419
1153,A3EIM0G0H9D23X,4,418,"We want to learn about your health and well-being, after being diagnosed with prostate cancer, and through your treatment.",2019-11-18 09:14:35,21,419
1154,A25RJ54AHZGDOO,4,406,The research nurse or clinical team member will explain the information sheet and answer any questions.,2019-11-18 09:16:36,19,419
1155,A3EIM0G0H9D23X,4,450,We can help you get more support if you find your experience is difficult.,2019-11-18 09:16:39,21,419
1156,A3EIM0G0H9D23X,2,232,"You will be asked whether you're happy to take part in the study after reading the information sheet, and asking any questions you may have.",2019-11-18 09:17:59,21,419
1157,A25RJ54AHZGDOO,4,418,We are researching how diagnosis and treatment of prostate cancer affects a person's overall well-being.,2019-11-18 09:21:42,19,419
1158,A25RJ54AHZGDOO,4,450,"Should you find any aspect of your experience difficult, we can provide details of where to find more support.",2019-11-18 09:23:58,19,419
1160,A2T9C4MFZM0YL0,2,264,The data gathered from your participation in the study will be used for further research. ,2019-11-18 09:49:20,21,419
1162,A2T9C4MFZM0YL0,2,2100,"Once agreed, we will collect your NHS data via hospital numbers but will be removed later. ",2019-11-18 09:51:04,21,419
1163,A2T9C4MFZM0YL0,3,312,Men with Prostate Cancer can use a workshop in the care programme to help and manage any issues they have. ,2019-11-18 09:51:58,21,419
1164,A2T9C4MFZM0YL0,3,319,It is completely voluntary to take part in this study and your medical care wont be affected in any way otherwise. ,2019-11-18 09:52:53,21,419
1165,A7X2K7IW80TBU,2,264,"When you agree to being part of a research study, we use your answers for our research, but we will only use your information for reasons connected to the study.",2019-11-18 09:53:40,21,419
1166,A2T9C4MFZM0YL0,3,346,The aim of this research is to enhance discussion on men with prostate cancer and your participation helps to enable this. ,2019-11-18 09:54:24,21,419
1167,A2T9C4MFZM0YL0,4,406,Any questions you have can be answered by the research nurses of clinical team members. ,2019-11-18 09:54:53,21,419
1168,A2T9C4MFZM0YL0,4,418,We want to know how a prostate cancer diagnosis affects a persons health.,2019-11-18 09:55:21,21,419
1169,A7X2K7IW80TBU,2,2100,"We will keep your data on our records with your NHS and hospital numbers so that we can keep track of it, but we will not use your name.",2019-11-18 09:55:30,21,419
1170,A7X2K7IW80TBU,3,312,"The Care Programme includes a workshop for men with prostate cancer, which is there to help with managing anything related to prostate cancer.",2019-11-18 09:56:23,21,419
1171,A2T9C4MFZM0YL0,4,450,If support is needed in any shape or form we can provide details of where to get help.,2019-11-18 09:56:36,21,419
1172,A2T9C4MFZM0YL0,2,232,Once everything is formalised you will be asked if you will like to take part. ,2019-11-18 09:57:03,21,419
1173,A7X2K7IW80TBU,3,319,Taking part in the study is completely up to you - not taking part will not affect your care or treatment in any way.,2019-11-18 09:57:06,21,419
1174,A7X2K7IW80TBU,3,346,"We need your views as part of this study as we are developing a workshop for men with prostate cancer, and we would like to understand what patients think or need.",2019-11-18 09:58:26,21,419
1175,A7X2K7IW80TBU,4,406,"If you have any questions, the research nurse or someone responsible for your clinical care will be there to go through the information sheet.",2019-11-18 09:59:47,21,419
1176,A7X2K7IW80TBU,4,418,"We would like to know how being diagnosed with prostate cancer, and being treated for it, affects your health and general wellbeing.",2019-11-18 10:00:29,21,419
1177,A7X2K7IW80TBU,4,450,"If you find that the study or your condition are making life difficult, we will be able to let you know of places or people that may be able to help.",2019-11-18 10:01:24,21,419
1179,A2BX0O03OQ4EJ5,2,264,"This means that when you agree to take part in the research study, we will use your data in our analysis. ",2019-11-18 10:08:05,21,419
1180,A2BX0O03OQ4EJ5,2,2100,If you allow us to collect your NHS data we will remove your name. ,2019-11-18 10:09:59,21,419
1181,A2BX0O03OQ4EJ5,3,312,Part of the Care Program will be a workshop helping men with prostate cancer better manage their issues. ,2019-11-18 10:11:50,21,419
1182,A2BX0O03OQ4EJ5,3,319,"No, taking part in this research is voluntary and will not affect your care. ",2019-11-18 10:12:42,21,419
1183,A2BX0O03OQ4EJ5,3,346,Your views will help improve our workshop for men with prostate cancer. ,2019-11-18 10:13:28,21,419
1184,A2BX0O03OQ4EJ5,4,406,The nurse will go through the information sheet and answer any questions. ,2019-11-18 10:14:03,21,419
1185,A2BX0O03OQ4EJ5,4,418,We are interested in how prostate cancer affects a patients psychology. ,2019-11-18 10:14:33,21,419
1186,A2BX0O03OQ4EJ5,4,450,If you are experiencing difficulties we can help you get support.,2019-11-18 10:15:14,21,419
1187,A2BX0O03OQ4EJ5,2,232,"After completing the information sheet and asking any questions, we will ask if you want to take part in the study. ",2019-11-18 10:16:33,21,419
